Country/Area;Date;Visitor
Mali;03.2023;22 
Mali;04.2023;18 
Mali;05.2023;9 
Mali;06.2023;13 
Mali;07.2023;0 
Mali;08.2023;0 
Mali;09.2023;0 
Mali;10.2023;0 
Mali;11.2023;0 
Mali;12.2023;0 
Malta;01.2017;37 
Malta;02.2017;36 
Malta;03.2017;71 
Malta;04.2017;118 
Malta;05.2017;63 
Malta;06.2017;45 
Malta;07.2017;66 
Malta;08.2017;72 
Malta;09.2017;87 
Malta;10.2017;123 
Malta;11.2017;57 
Malta;12.2017;53 
Malta;01.2018;39 
Malta;02.2018;43 
Malta;03.2018;138 
Malta;04.2018;117 
Malta;05.2018;109 
Malta;06.2018;47 
Malta;07.2018;126 
Malta;08.2018;122 
Malta;09.2018;132 
Malta;10.2018;121 
Malta;11.2018;124 
Malta;12.2018;90 
Malta;01.2019;57 
Malta;02.2019;55 
Malta;03.2019;176 
Malta;04.2019;211 
Malta;05.2019;85 
Malta;06.2019;79 
Malta;07.2019;143 
Malta;08.2019;106 
Malta;09.2019;138 
Malta;10.2019;240 
Malta;11.2019;178 
Malta;12.2019;107 
Malta;01.2020;68 
Malta;02.2020;50 
Malta;03.2020;22 
Malta;04.2020;0 
Malta;05.2020;0 
Malta;06.2020;0 
Malta;07.2020;0 
Malta;08.2020;0 
Malta;09.2020;1 
Malta;10.2020;3 
Malta;11.2020;1 
Malta;12.2020;0 
Malta;01.2021;1 
Malta;02.2021;0 
Malta;03.2021;0 
Malta;04.2021;0 
Malta;05.2021;0 
Malta;06.2021;0 
Malta;07.2021;18 
Malta;08.2021;6 
Malta;09.2021;1 
Malta;10.2021;3 
Malta;11.2021;0 
Malta;12.2021;0 
Malta;01.2022;0 
Malta;02.2022;1 
Malta;03.2022;3 
Malta;04.2022;4 
Malta;05.2022;3 
Malta;06.2022;6 
Malta;07.2022;7 
Malta;08.2022;7 
Malta;09.2022;17 
Malta;10.2022;36 
Malta;11.2022;65 
Malta;12.2022;87 
Malta;01.2023;52 
Malta;02.2023;48 
Malta;03.2023;226 
Malta;04.2023;213 
Malta;05.2023;144 
Malta;06.2023;88 
Malta;07.2023;0 
Malta;08.2023;0 
Malta;09.2023;0 
Malta;10.2023;0 
Malta;11.2023;0 
Malta;12.2023;0 
Marshall;01.2017;18 
Marshall;02.2017;18 
Marshall;03.2017;11 
Marshall;04.2017;19 
Marshall;05.2017;12 
Marshall;06.2017;43 
Marshall;07.2017;34 
Marshall;08.2017;12 
Marshall;09.2017;20 
Marshall;10.2017;12 
Marshall;11.2017;27 
Marshall;12.2017;12 
Marshall;01.2018;23 
Marshall;02.2018;15 
Marshall;03.2018;22 
Marshall;04.2018;18 
Marshall;05.2018;28 
Marshall;06.2018;52 
Marshall;07.2018;13 
Marshall;08.2018;37 
Marshall;09.2018;21 
Marshall;10.2018;28 
Marshall;11.2018;16 
Marshall;12.2018;15 
Marshall;01.2019;17 
Marshall;02.2019;12 
Marshall;03.2019;13 
Marshall;04.2019;23 
Marshall;05.2019;17 
Marshall;06.2019;68 
Marshall;07.2019;14 
Marshall;08.2019;22 
Marshall;09.2019;33 
Marshall;10.2019;22 
Marshall;11.2019;34 
Marshall;12.2019;15 
Marshall;01.2020;15 
Marshall;02.2020;7 
Marshall;03.2020;0 
Marshall;04.2020;0 
Marshall;05.2020;0 
Marshall;06.2020;0 
Marshall;07.2020;0 
Marshall;08.2020;0 
Marshall;09.2020;0 
Marshall;10.2020;0 
Marshall;11.2020;2 
Marshall;12.2020;0 
Marshall;01.2021;0 
Marshall;02.2021;0 
Marshall;03.2021;0 
Marshall;04.2021;0 
Marshall;05.2021;0 
Marshall;06.2021;0 
Marshall;07.2021;4 
Marshall;08.2021;0 
Marshall;09.2021;0 
Marshall;10.2021;1 
Marshall;11.2021;8 
Marshall;12.2021;0 
Marshall;01.2022;0 
Marshall;02.2022;0 
Marshall;03.2022;2 
Marshall;04.2022;1 
Marshall;05.2022;1 
Marshall;06.2022;2 
Marshall;07.2022;0 
Marshall;08.2022;0 
Marshall;09.2022;4 
Marshall;10.2022;6 
Marshall;11.2022;19 
Marshall;12.2022;6 
Marshall;01.2023;7 
Marshall;02.2023;4 
Marshall;03.2023;9 
Marshall;04.2023;20 
Marshall;05.2023;3 
Marshall;06.2023;29 
Marshall;07.2023;0 
Marshall;08.2023;0 
Marshall;09.2023;0 
Marshall;10.2023;0 
Marshall;11.2023;0 
Marshall;12.2023;0 
Mauritania;01.2017;8 
Mauritania;02.2017;5 
Mauritania;03.2017;2 
Mauritania;04.2017;3 
Mauritania;05.2017;4 
Mauritania;06.2017;6 
Mauritania;07.2017;6 
Mauritania;08.2017;6 
Mauritania;09.2017;13 
Mauritania;10.2017;5 
Mauritania;11.2017;2 
Mauritania;12.2017;12 
Mauritania;01.2018;7 
Mauritania;02.2018;4 
Mauritania;03.2018;5 
Mauritania;04.2018;5 
Mauritania;05.2018;4 
Mauritania;06.2018;1 
Mauritania;07.2018;9 
Mauritania;08.2018;4 
Mauritania;09.2018;7 
Mauritania;10.2018;8 
Mauritania;11.2018;7 
Mauritania;12.2018;3 
Mauritania;01.2019;4 
Mauritania;02.2019;1 
Mauritania;03.2019;6 
Mauritania;04.2019;8 
Mauritania;05.2019;2 
Mauritania;06.2019;7 
Mauritania;07.2019;3 
Mauritania;08.2019;37 
Mauritania;09.2019;10 
Mauritania;10.2019;8 
Mauritania;11.2019;5 
Mauritania;12.2019;3 
Mauritania;01.2020;2 
Mauritania;02.2020;4 
Mauritania;03.2020;0 
Mauritania;04.2020;0 
Mauritania;05.2020;0 
Mauritania;06.2020;0 
Mauritania;07.2020;0 
Mauritania;08.2020;3 
Mauritania;09.2020;0 
Mauritania;10.2020;3 
Mauritania;11.2020;1 
Mauritania;12.2020;1 
Mauritania;01.2021;0 
Mauritania;02.2021;0 
Mauritania;03.2021;2 
Mauritania;04.2021;3 
Mauritania;05.2021;0 
Mauritania;06.2021;0 
Mauritania;07.2021;15 
Mauritania;08.2021;2 
Mauritania;09.2021;1 
Mauritania;10.2021;0 
Mauritania;11.2021;1 
Mauritania;12.2021;1 
Mauritania;01.2022;1 
Mauritania;02.2022;0 
Mauritania;03.2022;1 
Mauritania;04.2022;3 
Mauritania;05.2022;4 
Mauritania;06.2022;2 
Mauritania;07.2022;2 
Mauritania;08.2022;3 
Mauritania;09.2022;1 
Mauritania;10.2022;2 
Mauritania;11.2022;11 
Mauritania;12.2022;3 
Mauritania;01.2023;23 
Mauritania;02.2023;7 
Mauritania;03.2023;4 
Mauritania;04.2023;4 
Mauritania;05.2023;3 
Mauritania;06.2023;11 
Mauritania;07.2023;0 
Mauritania;08.2023;0 
Mauritania;09.2023;0 
Mauritania;10.2023;0 
Mauritania;11.2023;0 
Mauritania;12.2023;0 
Mauritius;01.2017;60 
Mauritius;02.2017;57 
Mauritius;03.2017;117 
Mauritius;04.2017;161 
Mauritius;05.2017;58 
Mauritius;06.2017;104 
Mauritius;07.2017;127 
Mauritius;08.2017;116 
Mauritius;09.2017;105 
Mauritius;10.2017;134 
Mauritius;11.2017;127 
Mauritius;12.2017;112 
Mauritius;01.2018;78 
Mauritius;02.2018;127 
Mauritius;03.2018;133 
Mauritius;04.2018;204 
Mauritius;05.2018;118 
Mauritius;06.2018;103 
Mauritius;07.2018;133 
Mauritius;08.2018;127 
Mauritius;09.2018;133 
Mauritius;10.2018;151 
Mauritius;11.2018;128 
Mauritius;12.2018;140 
Mauritius;01.2019;77 
Mauritius;02.2019;87 
Mauritius;03.2019;148 
Mauritius;04.2019;215 
Mauritius;05.2019;125 
Mauritius;06.2019;228 
Mauritius;07.2019;131 
Mauritius;08.2019;203 
Mauritius;09.2019;151 
Mauritius;10.2019;176 
Mauritius;11.2019;146 
Mauritius;12.2019;179 
Mauritius;01.2020;100 
Mauritius;02.2020;66 
Mauritius;03.2020;24 
Mauritius;04.2020;0 
Mauritius;05.2020;0 
Mauritius;06.2020;0 
Mauritius;07.2020;0 
Mauritius;08.2020;0 
Mauritius;09.2020;0 
Mauritius;10.2020;1 
Mauritius;11.2020;2 
Mauritius;12.2020;2 
Mauritius;01.2021;3 
Mauritius;02.2021;0 
Mauritius;03.2021;0 
Mauritius;04.2021;0 
Mauritius;05.2021;0 
Mauritius;06.2021;2 
Mauritius;07.2021;29 
Mauritius;08.2021;17 
Mauritius;09.2021;0 
Mauritius;10.2021;1 
Mauritius;11.2021;2 
Mauritius;12.2021;1 
Mauritius;01.2022;3 
Mauritius;02.2022;2 
Mauritius;03.2022;2 
Mauritius;04.2022;10 
Mauritius;05.2022;13 
Mauritius;06.2022;9 
Mauritius;07.2022;15 
Mauritius;08.2022;20 
Mauritius;09.2022;35 
Mauritius;10.2022;44 
Mauritius;11.2022;64 
Mauritius;12.2022;70 
Mauritius;01.2023;44 
Mauritius;02.2023;48 
Mauritius;03.2023;81 
Mauritius;04.2023;125 
Mauritius;05.2023;82 
Mauritius;06.2023;102 
Mauritius;07.2023;0 
Mauritius;08.2023;0 
Mauritius;09.2023;0 
Mauritius;10.2023;0 
Mauritius;11.2023;0 
Mauritius;12.2023;0 
Mexico;01.2017;2827 
Mexico;02.2017;2932 
Mexico;03.2017;5090 
Mexico;04.2017;7105 
Mexico;05.2017;4969 
Mexico;06.2017;5295 
Mexico;07.2017;7803 
Mexico;08.2017;4847 
Mexico;09.2017;5742 
Mexico;10.2017;6358 
Mexico;11.2017;5141 
Mexico;12.2017;5331 
Mexico;01.2018;3618 
Mexico;02.2018;3242 
Mexico;03.2018;7982 
Mexico;04.2018;5287 
Mexico;05.2018;5763 
Mexico;06.2018;5610 
Mexico;07.2018;9186 
Mexico;08.2018;4759 
Mexico;09.2018;5619 
Mexico;10.2018;6903 
Mexico;11.2018;5313 
Mexico;12.2018;5166 
Mexico;01.2019;3615 
Mexico;02.2019;2889 
Mexico;03.2019;5740 
Mexico;04.2019;8222 
Mexico;05.2019;5482 
Mexico;06.2019;5676 
Mexico;07.2019;8661 
Mexico;08.2019;4800 
Mexico;09.2019;6282 
Mexico;10.2019;7385 
Mexico;11.2019;6494 
Mexico;12.2019;6499 
Mexico;01.2020;4641 
Mexico;02.2020;2968 
Mexico;03.2020;1691 
Mexico;04.2020;64 
Mexico;05.2020;1 
Mexico;06.2020;3 
Mexico;07.2020;2 
Mexico;08.2020;7 
Mexico;09.2020;11 
Mexico;10.2020;34 
Mexico;11.2020;57 
Mexico;12.2020;49 
Mexico;01.2021;56 
Mexico;02.2021;23 
Mexico;03.2021;23 
Mexico;04.2021;39 
Mexico;05.2021;37 
Mexico;06.2021;83 
Mexico;07.2021;477 
Mexico;08.2021;225 
Mexico;09.2021;24 
Mexico;10.2021;47 
Mexico;11.2021;51 
Mexico;12.2021;39 
Mexico;01.2022;110 
Mexico;02.2022;22 
Mexico;03.2022;165 
Mexico;04.2022;217 
Mexico;05.2022;229 
Mexico;06.2022;268 
Mexico;07.2022;371 
Mexico;08.2022;514 
Mexico;09.2022;771 
Mexico;10.2022;1951 
Mexico;11.2022;2037 
Mexico;12.2022;2497 
Mexico;01.2023;2271 
Mexico;02.2023;2339 
Mexico;03.2023;5750 
Mexico;04.2023;9328 
Mexico;05.2023;8465 
Mexico;06.2023;6753 
Mexico;07.2023;0 
Mexico;08.2023;0 
Mexico;09.2023;0 
Mexico;10.2023;0 
Mexico;11.2023;0 
Mexico;12.2023;0 
Micronesia;01.2017;33 
Micronesia;02.2017;39 
Micronesia;03.2017;32 
Micronesia;04.2017;51 
Micronesia;05.2017;56 
Micronesia;06.2017;117 
Micronesia;07.2017;71 
Micronesia;08.2017;66 
Micronesia;09.2017;39 
Micronesia;10.2017;74 
Micronesia;11.2017;78 
Micronesia;12.2017;42 
Micronesia;01.2018;45 
Micronesia;02.2018;35 
Micronesia;03.2018;52 
Micronesia;04.2018;44 
Micronesia;05.2018;45 
Micronesia;06.2018;101 
Micronesia;07.2018;41 
Micronesia;08.2018;32 
Micronesia;09.2018;54 
Micronesia;10.2018;81 
Micronesia;11.2018;49 
Micronesia;12.2018;28 
Micronesia;01.2019;33 
Micronesia;02.2019;25 
Micronesia;03.2019;45 
Micronesia;04.2019;46 
Micronesia;05.2019;54 
Micronesia;06.2019;92 
Micronesia;07.2019;41 
Micronesia;08.2019;48 
Micronesia;09.2019;57 
Micronesia;10.2019;47 
Micronesia;11.2019;82 
Micronesia;12.2019;39 
Micronesia;01.2020;34 
Micronesia;02.2020;27 
Micronesia;03.2020;4 
Micronesia;04.2020;0 
Micronesia;05.2020;0 
Micronesia;06.2020;0 
Micronesia;07.2020;0 
Micronesia;08.2020;0 
Micronesia;09.2020;0 
Micronesia;10.2020;1 
Micronesia;11.2020;1 
Micronesia;12.2020;2 
Micronesia;01.2021;0 
Micronesia;02.2021;0 
Micronesia;03.2021;0 
Micronesia;04.2021;1 
Micronesia;05.2021;0 
Micronesia;06.2021;1 
Micronesia;07.2021;4 
Micronesia;08.2021;0 
Micronesia;09.2021;0 
Micronesia;10.2021;0 
Micronesia;11.2021;0 
Micronesia;12.2021;0 
Micronesia;01.2022;1 
Micronesia;02.2022;0 
Micronesia;03.2022;0 
Micronesia;04.2022;5 
Micronesia;05.2022;1 
Micronesia;06.2022;0 
Micronesia;07.2022;1 
Micronesia;08.2022;3 
Micronesia;09.2022;4 
Micronesia;10.2022;10 
Micronesia;11.2022;13 
Micronesia;12.2022;12 
Micronesia;01.2023;10 
Micronesia;02.2023;31 
Micronesia;03.2023;33 
Micronesia;04.2023;29 
Micronesia;05.2023;21 
Micronesia;06.2023;63 
Micronesia;07.2023;0 
Micronesia;08.2023;0 
Micronesia;09.2023;0 
Micronesia;10.2023;0 
Micronesia;11.2023;0 
Micronesia;12.2023;0 
Moldova;01.2017;21 
Moldova;02.2017;11 
Moldova;03.2017;22 
Moldova;04.2017;26 
Moldova;05.2017;17 
Moldova;06.2017;25 
Moldova;07.2017;21 
Moldova;08.2017;20 
Moldova;09.2017;22 
Moldova;10.2017;19 
Moldova;11.2017;32 
Moldova;12.2017;21 
Moldova;01.2018;17 
Moldova;02.2018;14 
Moldova;03.2018;25 
Moldova;04.2018;34 
Moldova;05.2018;29 
Moldova;06.2018;26 
Moldova;07.2018;24 
Moldova;08.2018;14 
Moldova;09.2018;32 
Moldova;10.2018;33 
Moldova;11.2018;32 
Moldova;12.2018;7 
Moldova;01.2019;19 
Moldova;02.2019;14 
Moldova;03.2019;35 
Moldova;04.2019;49 
Moldova;05.2019;21 
Moldova;06.2019;27 
Moldova;07.2019;30 
Moldova;08.2019;24 
Moldova;09.2019;32 
Moldova;10.2019;41 
Moldova;11.2019;33 
Moldova;12.2019;20 
Moldova;01.2020;15 
Moldova;02.2020;20 
Moldova;03.2020;7 
Moldova;04.2020;0 
Moldova;05.2020;1 
Moldova;06.2020;0 
Moldova;07.2020;1 
Moldova;08.2020;1 
Moldova;09.2020;3 
Moldova;10.2020;3 
Moldova;11.2020;1 
Moldova;12.2020;4 
Moldova;01.2021;2 
Moldova;02.2021;0 
Moldova;03.2021;0 
Moldova;04.2021;2 
Moldova;05.2021;1 
Moldova;06.2021;5 
Moldova;07.2021;54 
Moldova;08.2021;19 
Moldova;09.2021;3 
Moldova;10.2021;1 
Moldova;11.2021;6 
Moldova;12.2021;0 
Moldova;01.2022;3 
Moldova;02.2022;2 
Moldova;03.2022;9 
Moldova;04.2022;3 
Moldova;05.2022;12 
Moldova;06.2022;12 
Moldova;07.2022;6 
Moldova;08.2022;7 
Moldova;09.2022;22 
Moldova;10.2022;20 
Moldova;11.2022;20 
Moldova;12.2022;12 
Moldova;01.2023;14 
Moldova;02.2023;15 
Moldova;03.2023;18 
Moldova;04.2023;26 
Moldova;05.2023;12 
Moldova;06.2023;25 
Moldova;07.2023;0 
Moldova;08.2023;0 
Moldova;09.2023;0 
Moldova;10.2023;0 
Moldova;11.2023;0 
Moldova;12.2023;0 
Monaco;01.2017;2 
Monaco;02.2017;6 
Monaco;03.2017;13 
Monaco;04.2017;29 
Monaco;05.2017;9 
Monaco;06.2017;7 
Monaco;07.2017;18 
Monaco;08.2017;14 
Monaco;09.2017;7 
Monaco;10.2017;11 
Monaco;11.2017;11 
Monaco;12.2017;9 
Monaco;01.2018;4 
Monaco;02.2018;9 
Monaco;03.2018;23 
Monaco;04.2018;45 
Monaco;05.2018;15 
Monaco;06.2018;12 
Monaco;07.2018;24 
Monaco;08.2018;20 
Monaco;09.2018;10 
Monaco;10.2018;21 
Monaco;11.2018;18 
Monaco;12.2018;6 
Monaco;01.2019;8 
Monaco;02.2019;7 
Monaco;03.2019;12 
Monaco;04.2019;31 
Monaco;05.2019;20 
Monaco;06.2019;9 
Monaco;07.2019;16 
Monaco;08.2019;11 
Monaco;09.2019;15 
Monaco;10.2019;42 
Monaco;11.2019;8 
Monaco;12.2019;9 
Monaco;01.2020;9 
Monaco;02.2020;12 
Monaco;03.2020;3 
Monaco;04.2020;0 
Monaco;05.2020;0 
Monaco;06.2020;0 
Monaco;07.2020;0 
Monaco;08.2020;0 
Monaco;09.2020;0 
Monaco;10.2020;1 
Monaco;11.2020;0 
Monaco;12.2020;0 
Monaco;01.2021;0 
Monaco;02.2021;0 
Monaco;03.2021;0 
Monaco;04.2021;0 
Monaco;05.2021;0 
Monaco;06.2021;0 
Monaco;07.2021;12 
Monaco;08.2021;0 
Monaco;09.2021;0 
Monaco;10.2021;0 
Monaco;11.2021;0 
Monaco;12.2021;0 
Monaco;01.2022;0 
Monaco;02.2022;0 
Monaco;03.2022;1 
Monaco;04.2022;0 
Monaco;05.2022;0 
Monaco;06.2022;0 
Monaco;07.2022;2 
Monaco;08.2022;0 
Monaco;09.2022;4 
Monaco;10.2022;5 
Monaco;11.2022;8 
Monaco;12.2022;5 
Monaco;01.2023;8 
Monaco;02.2023;3 
Monaco;03.2023;10 
Monaco;04.2023;15 
Monaco;05.2023;13 
Monaco;06.2023;8 
Monaco;07.2023;0 
Monaco;08.2023;0 
Monaco;09.2023;0 
Monaco;10.2023;0 
Monaco;11.2023;0 
Monaco;12.2023;0 
Mongolia;01.2017;2046 
Mongolia;02.2017;1633 
Mongolia;03.2017;2354 
Mongolia;04.2017;1760 
Mongolia;05.2017;1561 
Mongolia;06.2017;2237 
Mongolia;07.2017;1536 
Mongolia;08.2017;1897 
Mongolia;09.2017;2125 
Mongolia;10.2017;2245 
Mongolia;11.2017;2024 
Mongolia;12.2017;1947 
Mongolia;01.2018;2409 
Mongolia;02.2018;1733 
Mongolia;03.2018;2322 
Mongolia;04.2018;2363 
Mongolia;05.2018;2091 
Mongolia;06.2018;1994 
Mongolia;07.2018;2277 
Mongolia;08.2018;2323 
Mongolia;09.2018;2695 
Mongolia;10.2018;2354 
Mongolia;11.2018;2626 
Mongolia;12.2018;2460 
Mongolia;01.2019;2893 
Mongolia;02.2019;2108 
Mongolia;03.2019;2989 
Mongolia;04.2019;2650 
Mongolia;05.2019;2166 
Mongolia;06.2019;2570 
Mongolia;07.2019;2203 
Mongolia;08.2019;3275 
Mongolia;09.2019;3102 
Mongolia;10.2019;2637 
Mongolia;11.2019;2473 
Mongolia;12.2019;2447 
Mongolia;01.2020;3014 
Mongolia;02.2020;1764 
Mongolia;03.2020;190 
Mongolia;04.2020;366 
Mongolia;05.2020;0 
Mongolia;06.2020;48 
Mongolia;07.2020;25 
Mongolia;08.2020;62 
Mongolia;09.2020;27 
Mongolia;10.2020;455 
Mongolia;11.2020;617 
Mongolia;12.2020;550 
Mongolia;01.2021;4 
Mongolia;02.2021;26 
Mongolia;03.2021;71 
Mongolia;04.2021;23 
Mongolia;05.2021;139 
Mongolia;06.2021;160 
Mongolia;07.2021;178 
Mongolia;08.2021;149 
Mongolia;09.2021;181 
Mongolia;10.2021;321 
Mongolia;11.2021;287 
Mongolia;12.2021;146 
Mongolia;01.2022;186 
Mongolia;02.2022;198 
Mongolia;03.2022;1211 
Mongolia;04.2022;2086 
Mongolia;05.2022;1042 
Mongolia;06.2022;1065 
Mongolia;07.2022;1669 
Mongolia;08.2022;2576 
Mongolia;09.2022;2699 
Mongolia;10.2022;2010 
Mongolia;11.2022;2102 
Mongolia;12.2022;2423 
Mongolia;01.2023;2961 
Mongolia;02.2023;2058 
Mongolia;03.2023;3072 
Mongolia;04.2023;3230 
Mongolia;05.2023;2865 
Mongolia;06.2023;3833 
Mongolia;07.2023;0 
Mongolia;08.2023;0 
Mongolia;09.2023;0 
Mongolia;10.2023;0 
Mongolia;11.2023;0 
Mongolia;12.2023;0 
Montenegro;01.2017;8 
Montenegro;02.2017;1 
Montenegro;03.2017;10 
Montenegro;04.2017;12 
Montenegro;05.2017;7 
Montenegro;06.2017;10 
Montenegro;07.2017;13 
Montenegro;08.2017;14 
Montenegro;09.2017;23 
Montenegro;10.2017;10 
Montenegro;11.2017;8 
Montenegro;12.2017;15 
Montenegro;01.2018;5 
Montenegro;02.2018;4 
Montenegro;03.2018;16 
Montenegro;04.2018;11 
Montenegro;05.2018;7 
Montenegro;06.2018;6 
Montenegro;07.2018;5 
Montenegro;08.2018;10 
Montenegro;09.2018;23 
Montenegro;10.2018;21 
Montenegro;11.2018;35 
Montenegro;12.2018;11 
Montenegro;01.2019;3 
Montenegro;02.2019;5 
Montenegro;03.2019;24 
Montenegro;04.2019;21 
Montenegro;05.2019;8 
Montenegro;06.2019;12 
Montenegro;07.2019;9 
Montenegro;08.2019;12 
Montenegro;09.2019;15 
Montenegro;10.2019;29 
Montenegro;11.2019;45 
Montenegro;12.2019;12 
Montenegro;01.2020;4 
Montenegro;02.2020;3 
Montenegro;03.2020;0 
Montenegro;04.2020;0 
Montenegro;05.2020;0 
Montenegro;06.2020;0 
Montenegro;07.2020;0 
Montenegro;08.2020;2 
Montenegro;09.2020;0 
Montenegro;10.2020;1 
Montenegro;11.2020;1 
Montenegro;12.2020;0 
Montenegro;01.2021;0 
Montenegro;02.2021;0 
Montenegro;03.2021;0 
Montenegro;04.2021;0 
Montenegro;05.2021;0 
Montenegro;06.2021;1 
Montenegro;07.2021;79 
Montenegro;08.2021;13 
Montenegro;09.2021;1 
Montenegro;10.2021;1 
Montenegro;11.2021;0 
Montenegro;12.2021;0 
Montenegro;01.2022;0 
Montenegro;02.2022;0 
Montenegro;03.2022;0 
Montenegro;04.2022;1 
Montenegro;05.2022;1 
Montenegro;06.2022;0 
Montenegro;07.2022;7 
Montenegro;08.2022;3 
Montenegro;09.2022;4 
Montenegro;10.2022;7 
Montenegro;11.2022;4 
Montenegro;12.2022;9 
Montenegro;01.2023;6 
Montenegro;02.2023;8 
Montenegro;03.2023;20 
Montenegro;04.2023;27 
Montenegro;05.2023;17 
Montenegro;06.2023;14 
Montenegro;07.2023;0 
Montenegro;08.2023;0 
Montenegro;09.2023;0 
Montenegro;10.2023;0 
Montenegro;11.2023;0 
Montenegro;12.2023;0 
Morocco;01.2017;119 
Morocco;02.2017;104 
Morocco;03.2017;210 
Morocco;04.2017;226 
Morocco;05.2017;167 
Morocco;06.2017;93 
Morocco;07.2017;263 
Morocco;08.2017;268 
Morocco;09.2017;321 
Morocco;10.2017;181 
Morocco;11.2017;173 
Morocco;12.2017;109 
Morocco;01.2018;107 
Morocco;02.2018;119 
Morocco;03.2018;206 
Morocco;04.2018;459 
Morocco;05.2018;158 
Morocco;06.2018;137 
Morocco;07.2018;273 
Morocco;08.2018;351 
Morocco;09.2018;205 
Morocco;10.2018;213 
Morocco;11.2018;269 
Morocco;12.2018;118 
Morocco;01.2019;124 
Morocco;02.2019;109 
Morocco;03.2019;220 
Morocco;04.2019;316 
Morocco;05.2019;115 
Morocco;06.2019;228 
Morocco;07.2019;304 
Morocco;08.2019;451 
Morocco;09.2019;264 
Morocco;10.2019;212 
Morocco;11.2019;203 
Morocco;12.2019;162 
Morocco;01.2020;135 
Morocco;02.2020;110 
Morocco;03.2020;58 
Morocco;04.2020;0 
Morocco;05.2020;0 
Morocco;06.2020;0 
Morocco;07.2020;2 
Morocco;08.2020;8 
Morocco;09.2020;11 
Morocco;10.2020;12 
Morocco;11.2020;12 
Morocco;12.2020;8 
Morocco;01.2021;7 
Morocco;02.2021;3 
Morocco;03.2021;3 
Morocco;04.2021;5 
Morocco;05.2021;2 
Morocco;06.2021;9 
Morocco;07.2021;109 
Morocco;08.2021;100 
Morocco;09.2021;14 
Morocco;10.2021;14 
Morocco;11.2021;17 
Morocco;12.2021;2 
Morocco;01.2022;6 
Morocco;02.2022;2 
Morocco;03.2022;18 
Morocco;04.2022;39 
Morocco;05.2022;42 
Morocco;06.2022;33 
Morocco;07.2022;41 
Morocco;08.2022;61 
Morocco;09.2022;58 
Morocco;10.2022;155 
Morocco;11.2022;87 
Morocco;12.2022;119 
Morocco;01.2023;100 
Morocco;02.2023;96 
Morocco;03.2023;167 
Morocco;04.2023;168 
Morocco;05.2023;244 
Morocco;06.2023;144 
Morocco;07.2023;0 
Morocco;08.2023;0 
Morocco;09.2023;0 
Morocco;10.2023;0 
Morocco;11.2023;0 
Morocco;12.2023;0 
Mozambique;01.2017;32 
Mozambique;02.2017;22 
Mozambique;03.2017;118 
Mozambique;04.2017;19 
Mozambique;05.2017;53 
Mozambique;06.2017;51 
Mozambique;07.2017;33 
Mozambique;08.2017;56 
Mozambique;09.2017;71 
Mozambique;10.2017;54 
Mozambique;11.2017;51 
Mozambique;12.2017;20 
Mozambique;01.2018;69 
Mozambique;02.2018;28 
Mozambique;03.2018;54 
Mozambique;04.2018;38 
Mozambique;05.2018;48 
Mozambique;06.2018;19 
Mozambique;07.2018;17 
Mozambique;08.2018;48 
Mozambique;09.2018;52 
Mozambique;10.2018;52 
Mozambique;11.2018;43 
Mozambique;12.2018;12 
Mozambique;01.2019;51 
Mozambique;02.2019;12 
Mozambique;03.2019;36 
Mozambique;04.2019;25 
Mozambique;05.2019;29 
Mozambique;06.2019;18 
Mozambique;07.2019;53 
Mozambique;08.2019;103 
Mozambique;09.2019;45 
Mozambique;10.2019;65 
Mozambique;11.2019;37 
Mozambique;12.2019;20 
Mozambique;01.2020;49 
Mozambique;02.2020;42 
Mozambique;03.2020;7 
Mozambique;04.2020;1 
Mozambique;05.2020;1 
Mozambique;06.2020;0 
Mozambique;07.2020;0 
Mozambique;08.2020;5 
Mozambique;09.2020;0 
Mozambique;10.2020;1 
Mozambique;11.2020;6 
Mozambique;12.2020;5 
Mozambique;01.2021;6 
Mozambique;02.2021;1 
Mozambique;03.2021;2 
Mozambique;04.2021;4 
Mozambique;05.2021;0 
Mozambique;06.2021;5 
Mozambique;07.2021;29 
Mozambique;08.2021;12 
Mozambique;09.2021;3 
Mozambique;10.2021;11 
Mozambique;11.2021;15 
Mozambique;12.2021;0 
Mozambique;01.2022;2 
Mozambique;02.2022;3 
Mozambique;03.2022;5 
Mozambique;04.2022;13 
Mozambique;05.2022;22 
Mozambique;06.2022;2 
Mozambique;07.2022;5 
Mozambique;08.2022;22 
Mozambique;09.2022;24 
Mozambique;10.2022;18 
Mozambique;11.2022;36 
Mozambique;12.2022;35 
Mozambique;01.2023;12 
Mozambique;02.2023;20 
Mozambique;03.2023;24 
Mozambique;04.2023;23 
Mozambique;05.2023;17 
Mozambique;06.2023;40 
Mozambique;07.2023;0 
Mozambique;08.2023;0 
Mozambique;09.2023;0 
Mozambique;10.2023;0 
Mozambique;11.2023;0 
Mozambique;12.2023;0 
Myanmar;01.2017;1745 
Myanmar;02.2017;1373 
Myanmar;03.2017;2141 
Myanmar;04.2017;3594 
Myanmar;05.2017;1635 
Myanmar;06.2017;1416 
Myanmar;07.2017;1817 
Myanmar;08.2017;1410 
Myanmar;09.2017;2093 
Myanmar;10.2017;2170 
Myanmar;11.2017;1798 
Myanmar;12.2017;1723 
Myanmar;01.2018;2090 
Myanmar;02.2018;1443 
Myanmar;03.2018;1892 
Myanmar;04.2018;3536 
